"control_id","title","family","control_type","sortId","uuid","description"
"SA-11","SA-11 - Developer Testing and Evaluation","System and Services Acquisition","","sa-11","ecf9a084-04c7-4419-be3a-ac02f0690e73","Require the developer of the system, system component, or system service, at all post-design stages of the system development life cycle, to:a. Develop and implement a plan for ongoing security and privacy control assessments;b. Perform {{ insert: param, SA-11(b)-1 }} testing/evaluation {{ insert: param, SA-11(b)-2 }} at {{ insert: param, SA-11(b)-3 }};c. Produce evidence of the execution of the assessment plan and the results of the testing and evaluation;d. Implement a verifiable flaw remediation process; ande. Correct flaws identified during testing and evaluation.GuidanceDevelopmental testing and evaluation confirms that the required controls are implemented correctly, operating as intended, enforcing the desired security and privacy policies, and meeting established security and privacy requirements. Security properties of systems and the privacy of individuals may be affected by the interconnection of system components or changes to those components. The interconnections or changes—including upgrading or replacing applications, operating systems, and firmware—may adversely affect previously implemented controls. Ongoing assessment during development allows for additional types of testing and evaluation that developers can conduct to reduce or eliminate potential flaws. Testing custom software applications may require approaches such as manual code review, security architecture review, and penetration testing, as well as and static analysis, dynamic analysis, binary analysis, or a hybrid of the three analysis approaches.Developers can use the analysis approaches, along with security instrumentation and fuzzing, in a variety of tools and in source code reviews. The security and privacy assessment plans include the specific activities that developers plan to carry out, including the types of analyses, testing, evaluation, and reviews of software and firmware components; the degree of rigor to be applied; the frequency of the ongoing testing and evaluation; and the types of artifacts produced during those processes. The depth of testing and evaluation refers to the rigor and level of detail associated with the assessment process. The coverage of testing and evaluation refers to the scope (i.e., number and type) of the artifacts included in the assessment process. Contracts specify the acceptance criteria for security and privacy assessment plans, flaw remediation processes, and the evidence that the plans and processes have been diligently applied. Methods for reviewing and protecting assessment plans, evidence, and documentation are commensurate with the security category or classification level of the system. Contracts may specify protection requirements for documentation."
"SA-11(1)","SA-11(01) - Static Code Analysis","System and Services Acquisition","","sa-11.01","8a1ace73-6f7b-49e2-b1e1-21c0977c5e73","Require the developer of the system, system component, or system service to employ static code analysis tools to identify common flaws and document the results of the analysis.GuidanceStatic code analysis provides a technology and methodology for security reviews and includes checking for weaknesses in the code as well as for the incorporation of libraries or other included code with known vulnerabilities or that are out-of-date and not supported. Static code analysis can be used to identify vulnerabilities and enforce secure coding practices. It is most effective when used early in the development process, when each code change can automatically be scanned for potential weaknesses. Static code analysis can provide clear remediation guidance and identify defects for developers to fix. Evidence of the correct implementation of static analysis can include aggregate defect density for critical defect types, evidence that defects were inspected by developers or security professionals, and evidence that defects were remediated. A high density of ignored findings, commonly referred to as false positives, indicates a potential problem with the analysis process or the analysis tool. In such cases, organizations weigh the validity of the evidence against evidence from other sources.SA-11(1) Additional FedRAMP Requirements<b>Requirement:</b> The service provider must document its methodology for reviewing newly developed code for the Service in its Continuous Monitoring Plan.If Static code analysis cannot be performed (for example, when the source code is not available), then dynamic code analysis must be performed (see SA-11 (8))"
"SA-11(2)","SA-11(02) - Threat Modeling and Vulnerability Analyses","System and Services Acquisition","","sa-11.02","ae10f7ea-a76d-45cc-8b47-67b530b6dd72","Require the developer of the system, system component, or system service to perform threat modeling and vulnerability analyses during development and the subsequent testing and evaluation of the system, component, or service that:(a) Uses the following contextual information: {{ insert: param, SA-11(2)(a) }};(b) Employs the following tools and methods: {{ insert: param, SA-11(2)(b) }};(c) Conducts the modeling and analyses at the following level of rigor: {{ insert: param, SA-11(2)(c) }} ; and(d) Produces evidence that meets the following acceptance criteria: {{ insert: param, SA-11(2)(d) }}.GuidanceSystems, system components, and system services may deviate significantly from the functional and design specifications created during the requirements and design stages of the system development life cycle. Therefore, updates to threat modeling and vulnerability analyses of those systems, system components, and system services during development and prior to delivery are critical to the effective operation of those systems, components, and services. Threat modeling and vulnerability analyses at this stage of the system development life cycle ensure that design and implementation changes have been accounted for and that vulnerabilities created because of those changes have been reviewed and mitigated."
"SA-15","SA-15 - Development Process, Standards, and Tools","System and Services Acquisition","","sa-15","d44a24c7-9352-43e6-be1d-11520fbe6bdc","a. Require the developer of the system, system component, or system service to follow a documented development process that:1. Explicitly addresses security and privacy requirements;2. Identifies the standards and tools used in the development process;3. Documents the specific tool options and tool configurations used in the development process; and4. Documents, manages, and ensures the integrity of changes to the process and/or tools used in development; andb. Review the development process, standards, tools, tool options, and tool configurations {{ insert: param, SA-15(b)-1 }} to determine if the process, standards, tools, tool options and tool configurations selected and employed can satisfy the following security and privacy requirements: {{ insert: param, SA-15(b)-2 }}.GuidanceDevelopment tools include programming languages and computer-aided design systems. Reviews of development processes include the use of maturity models to determine the potential effectiveness of such processes. Maintaining the integrity of changes to tools and processes facilitates effective supply chain risk assessment and mitigation. Such integrity requires configuration control throughout the system development life cycle to track authorized changes and prevent unauthorized changes."
"SA-15(3)","SA-15(03) - Criticality Analysis","System and Services Acquisition","","sa-15.03","95f1c0dd-ea6f-480f-8266-9488a1997ed2","Require the developer of the system, system component, or system service to perform a criticality analysis:(a) At the following decision points in the system development life cycle: {{ insert: param, SA-15(3)(a) }} ; and(b) At the following level of rigor: {{ insert: param, SA-15(3)(b) }}.GuidanceCriticality analysis performed by the developer provides input to the criticality analysis performed by organizations. Developer input is essential to organizational criticality analysis because organizations may not have access to detailed design documentation for system components that are developed as commercial off-the-shelf products. Such design documentation includes functional specifications, high-level designs, low-level designs, source code, and hardware schematics. Criticality analysis is important for organizational systems that are designated as high value assets. High value assets can be moderate- or high-impact systems due to heightened adversarial interest or potential adverse effects on the federal enterprise. Developer input is especially important when organizations conduct supply chain criticality analyses."
"SC-2","SC-02 - Separation of System and User Functionality","System and Communications Protection","","sc-02","d22e340e-e460-4503-b33f-1f80ddc8e2fc","Separate user functionality, including user interface services, from system management functionality.GuidanceSystem management functionality includes functions that are necessary to administer databases, network components, workstations, or servers. These functions typically require privileged user access. The separation of user functions from system management functions is physical or logical. Organizations may separate system management functions from user functions by using different computers, instances of operating systems, central processing units, or network addresses; by employing virtualization techniques; or some combination of these or other methods. Separation of system management functions from user functions includes web administrative interfaces that employ separate authentication methods for users of any other system resources. Separation of system and user functions may include isolating administrative interfaces on different domains and with additional access controls. The separation of system and user functionality can be achieved by applying the systems security engineering design principles in <a href=""#sa-8"">SA-8</a> , including <a href=""#sa-8.1"">SA-8(1)</a>, <a href=""#sa-8.3"">SA-8(3)</a>, <a href=""#sa-8.4"">SA-8(4)</a>, <a href=""#sa-8.10"">SA-8(10)</a>, <a href=""#sa-8.12"">SA-8(12)</a>, <a href=""#sa-8.13"">SA-8(13)</a>, <a href=""#sa-8.14"">SA-8(14)</a> , and <a href=""#sa-8.18"">SA-8(18)</a>."
"SC-4","SC-04 - Information in Shared System Resources","System and Communications Protection","","sc-04","d372e9fc-dea9-4167-bedc-413ae7f42e7f","Prevent unauthorized and unintended information transfer via shared system resources.GuidancePreventing unauthorized and unintended information transfer via shared system resources stops information produced by the actions of prior users or roles (or the actions of processes acting on behalf of prior users or roles) from being available to current users or roles (or current processes acting on behalf of current users or roles) that obtain access to shared system resources after those resources have been released back to the system. Information in shared system resources also applies to encrypted representations of information. In other contexts, control of information in shared system resources is referred to as object reuse and residual information protection. Information in shared system resources does not address information remanence, which refers to the residual representation of data that has been nominally deleted; covert channels (including storage and timing channels), where shared system resources are manipulated to violate information flow restrictions; or components within systems for which there are only single users or roles."
"SC-7(3)","SC-07(03) - Access Points","System and Communications Protection","","sc-07.03","20000830-76ec-45c5-85ff-b6a9bf5c3bb2","Limit the number of external network connections to the system.GuidanceLimiting the number of external network connections facilitates monitoring of inbound and outbound communications traffic. The Trusted Internet Connection <a href=""#4f42ee6e-86cc-403b-a51f-76c2b4f81b54"">DHS TIC</a> initiative is an example of a federal guideline that requires limits on the number of external network connections. Limiting the number of external network connections to the system is important during transition periods from older to newer technologies (e.g., transitioning from IPv4 to IPv6 network protocols). Such transitions may require implementing the older and newer technologies simultaneously during the transition period and thus increase the number of access points to the system."
"SC-7(4)","SC-07(04) - External Telecommunications Services","System and Communications Protection","","sc-07.04","75e02361-ddbc-44a5-af4b-961eb2f889dc","(a) Implement a managed interface for each external telecommunication service;(b) Establish a traffic flow policy for each managed interface;(c) Protect the confidentiality and integrity of the information being transmitted across each interface;(d) Document each exception to the traffic flow policy with a supporting mission or business need and duration of that need;(e) Review exceptions to the traffic flow policy {{ insert: param, SC-7(4)(e) }} and remove exceptions that are no longer supported by an explicit mission or business need;(f) Prevent unauthorized exchange of control plane traffic with external networks;(g) Publish information to enable remote networks to detect unauthorized control plane traffic from internal networks; and(h) Filter unauthorized control plane traffic from external networks.GuidanceExternal telecommunications services can provide data and/or voice communications services. Examples of control plane traffic include Border Gateway Protocol (BGP) routing, Domain Name System (DNS), and management protocols. See <a href=""#f5edfe51-d1f2-422e-9b27-5d0e90b49c72"">SP 800-189</a> for additional information on the use of the resource public key infrastructure (RPKI) to protect BGP routes and detect unauthorized BGP announcements."
"SC-7(5)","SC-07(05) - Deny by Default — Allow by Exception","System and Communications Protection","","sc-07.05","1f990446-1353-49c9-a3a6-30009585c9e1","Deny network communications traffic by default and allow network communications traffic by exception {{ insert: param, SC-7(5) }}.GuidanceDenying by default and allowing by exception applies to inbound and outbound network communications traffic. A deny-all, permit-by-exception network communications traffic policy ensures that only those system connections that are essential and approved are allowed. Deny by default, allow by exception also applies to a system that is connected to an external system.SC-7 (5) Additional FedRAMP Requirements and Guidance<b>Guidance:</b> For JAB Authorization, CSPs shall include details of this control in their Architecture Briefing"
"SC-7(7)","SC-07(07) - Split Tunneling for Remote Devices","System and Communications Protection","","sc-07.07","9b4dc5d3-e29b-4c2e-9655-18b4aac04f26","Prevent split tunneling for remote devices connecting to organizational systems unless the split tunnel is securely provisioned using {{ insert: param, SC-7(7) }}.GuidanceSplit tunneling is the process of allowing a remote user or device to establish a non-remote connection with a system and simultaneously communicate via some other connection to a resource in an external network. This method of network access enables a user to access remote devices and simultaneously, access uncontrolled networks. Split tunneling might be desirable by remote users to communicate with local system resources, such as printers or file servers. However, split tunneling can facilitate unauthorized external connections, making the system vulnerable to attack and to exfiltration of organizational information. Split tunneling can be prevented by disabling configuration settings that allow such capability in remote devices and by preventing those configuration settings from being configurable by users. Prevention can also be achieved by the detection of split tunneling (or of configuration settings that allow split tunneling) in the remote device, and by prohibiting the connection if the remote device is using split tunneling. A virtual private network (VPN) can be used to securely provision a split tunnel. A securely provisioned VPN includes locking connectivity to exclusive, managed, and named environments, or to a specific set of pre-approved addresses, without user control."
"SC-7(8)","SC-07(08) - Route Traffic to Authenticated Proxy Servers","System and Communications Protection","","sc-07.08","f5c94e13-3c6b-47da-b60f-9cfc20fee7a8","Route {{ insert: param, SC-7(8)-1 }} to {{ insert: param, SC-7(8)-2 }} through authenticated proxy servers at managed interfaces.GuidanceExternal networks are networks outside of organizational control. A proxy server is a server (i.e., system or application) that acts as an intermediary for clients requesting system resources from non-organizational or other organizational servers. System resources that may be requested include files, connections, web pages, or services. Client requests established through a connection to a proxy server are assessed to manage complexity and provide additional protection by limiting direct connectivity. Web content filtering devices are one of the most common proxy servers that provide access to the Internet. Proxy servers can support the logging of Transmission Control Protocol sessions and the blocking of specific Uniform Resource Locators, Internet Protocol addresses, and domain names. Web proxies can be configured with organization-defined lists of authorized and unauthorized websites. Note that proxy servers may inhibit the use of virtual private networks (VPNs) and create the potential for <q>man-in-the-middle</q> attacks (depending on the implementation)."
"SC-7(12)","SC-07(12) - Host-based Protection","System and Communications Protection","","sc-07.12","cd97103f-4577-44c5-9c56-b307c31632f0","Implement {{ insert: param, SC-7(12)-1 }} at {{ insert: param, SC-7(12)-2 }}.GuidanceHost-based boundary protection mechanisms include host-based firewalls. System components that employ host-based boundary protection mechanisms include servers, workstations, notebook computers, and mobile devices."
"SC-7(18)","SC-07(18) - Fail Secure","System and Communications Protection","","sc-07.18","82ba0716-8acd-4555-a635-e78e96ef7afb","Prevent systems from entering unsecure states in the event of an operational failure of a boundary protection device.GuidanceFail secure is a condition achieved by employing mechanisms to ensure that in the event of operational failures of boundary protection devices at managed interfaces, systems do not enter into unsecure states where intended security properties no longer hold. Managed interfaces include routers, firewalls, and application gateways that reside on protected subnetworks (commonly referred to as demilitarized zones). Failures of boundary protection devices cannot lead to or cause information external to the devices to enter the devices nor can failures permit unauthorized information releases."
"SC-10","SC-10 - Network Disconnect","System and Communications Protection","","sc-10","10ec262a-f95f-4a84-9160-11faafdfafbf","Terminate the network connection associated with a communications session at the end of the session or after {{ insert: param, SC-10 }} of inactivity.GuidanceNetwork disconnect applies to internal and external networks. Terminating network connections associated with specific communications sessions includes de-allocating TCP/IP address or port pairs at the operating system level and de-allocating the networking assignments at the application level if multiple application sessions are using a single operating system-level network connection. Periods of inactivity may be established by organizations and include time periods by type of network access or for specific network accesses."
"SC-17","SC-17 - Public Key Infrastructure Certificates","System and Communications Protection","","sc-17","57e6f590-3449-4ce7-a8a4-6b0bb8fb0147","a. Issue public key certificates under an {{ insert: param, SC-17(a) }} or obtain public key certificates from an approved service provider; andb. Include only approved trust anchors in trust stores or certificate stores managed by the organization.GuidancePublic key infrastructure (PKI) certificates are certificates with visibility external to organizational systems and certificates related to the internal operations of systems, such as application-specific time services. In cryptographic systems with a hierarchical structure, a trust anchor is an authoritative source (i.e., a certificate authority) for which trust is assumed and not derived. A root certificate for a PKI system is an example of a trust anchor. A trust store or certificate store maintains a list of trusted root certificates."
"SC-18","SC-18 - Mobile Code","System and Communications Protection","","sc-18","04b0dd52-0505-4413-87aa-44e304383297","a. Define acceptable and unacceptable mobile code and mobile code technologies; andb. Authorize, monitor, and control the use of mobile code within the system.GuidanceMobile code includes any program, application, or content that can be transmitted across a network (e.g., embedded in an email, document, or website) and executed on a remote system. Decisions regarding the use of mobile code within organizational systems are based on the potential for the code to cause damage to the systems if used maliciously. Mobile code technologies include Java applets, JavaScript, HTML5, WebGL, and VBScript. Usage restrictions and implementation guidelines apply to both the selection and use of mobile code installed on servers and mobile code downloaded and executed on individual workstations and devices, including notebook computers and smart phones. Mobile code policy and procedures address specific actions taken to prevent the development, acquisition, and introduction of unacceptable mobile code within organizational systems, including requiring mobile code to be digitally signed by a trusted source."
"SC-23","SC-23 - Session Authenticity","System and Communications Protection","","sc-23","20bdf52d-4792-451a-acd1-138c4e91bed4","Protect the authenticity of communications sessions.GuidanceProtecting session authenticity addresses communications protection at the session level, not at the packet level. Such protection establishes grounds for confidence at both ends of communications sessions in the ongoing identities of other parties and the validity of transmitted information. Authenticity protection includes protecting against <q>man-in-the-middle</q> attacks, session hijacking, and the insertion of false information into sessions."
"SC-45","SC-45 - System Time Synchronization","System and Communications Protection","","sc-45","e49d15ec-fa5c-464c-8d91-c2a292660938","Synchronize system clocks within and between systems and system components.GuidanceTime synchronization of system clocks is essential for the correct execution of many system services, including identification and authentication processes that involve certificates and time-of-day restrictions as part of access control. Denial of service or failure to deny expired credentials may result without properly synchronized clocks within and between systems and system components. Time is commonly expressed in Coordinated Universal Time (UTC), a modern continuation of Greenwich Mean Time (GMT), or local time with an offset from UTC. The granularity of time measurements refers to the degree of synchronization between system clocks and reference clocks, such as clocks synchronizing within hundreds of milliseconds or tens of milliseconds. Organizations may define different time granularities for system components. Time service can be critical to other security capabilities—such as access control and identification and authentication—depending on the nature of the mechanisms used to support the capabilities."
"SC-45(1)","SC-45(01) - Synchronization with Authoritative Time Source","System and Communications Protection","","sc-45.01","52d5637c-0331-451d-9700-56fdbed667aa","(a) Compare the internal system clocks {{ insert: param, SC-45(1)(a)-1 }} with {{ insert: param, SC-45(1)(a)-2 }} ; and(b) Synchronize the internal system clocks to the authoritative time source when the time difference is greater than {{ insert: param, SC-45(1)(b) }}.GuidanceSynchronization of internal system clocks with an authoritative source provides uniformity of time stamps for systems with multiple system clocks and systems connected over a network.SC-45(1) Additional FedRAMP Requirements and Guidance<b>Guidance:</b> Synchronization of system clocks improves the accuracy of log analysis.<b>Requirement:</b> The service provider selects primary and secondary time servers used by the NIST Internet time service. The secondary server is selected from a different geographic region than the primary server.<b>Requirement:</b> The service provider synchronizes the system clocks of network computers that run operating systems other than Windows to the Windows Server Domain Controller emulator or to the same time source for that server."
"SI-2(2)","SI-02(02) - Automated Flaw Remediation Status","System and Information Integrity","","si-02.02","82048d49-4e3f-4574-b1e1-6b57d4418efa","Determine if system components have applicable security-relevant software and firmware updates installed using {{ insert: param, SI-2(2)-1 }}
{{ insert: param, SI-2(2)-2 }}.GuidanceAutomated mechanisms can track and determine the status of known flaws for system components."
"SI-2(3)","SI-02(03) - Time to Remediate Flaws and Benchmarks for Corrective Actions","System and Information Integrity","","si-02.03","30078a7a-740a-45a2-8470-ee46e38f70ae","(a) Measure the time between flaw identification and flaw remediation; and(b) Establish the following benchmarks for taking corrective actions: {{ insert: param, SI-2(3)(b) }}.GuidanceOrganizations determine the time it takes on average to correct system flaws after such flaws have been identified and subsequently establish organizational benchmarks (i.e., time frames) for taking corrective actions. Benchmarks can be established by the type of flaw or the severity of the potential vulnerability if the flaw can be exploited."
"SI-4(1)","SI-04(01) - System-wide Intrusion Detection System","System and Information Integrity","","si-04.01","1b82a92d-8304-48dd-9114-d82df30376a5","Connect and configure individual intrusion detection tools into a system-wide intrusion detection system.GuidanceLinking individual intrusion detection tools into a system-wide intrusion detection system provides additional coverage and effective detection capabilities. The information contained in one intrusion detection tool can be shared widely across the organization, making the system-wide detection capability more robust and powerful."
"SI-4(2)","SI-04(02) - Automated Tools and Mechanisms for Real-time Analysis","System and Information Integrity","","si-04.02","7bcf0f5b-3b30-4fe7-a263-deb802f8698f","Employ automated tools and mechanisms to support near real-time analysis of events.GuidanceAutomated tools and mechanisms include host-based, network-based, transport-based, or storage-based event monitoring tools and mechanisms or security information and event management (SIEM) technologies that provide real-time analysis of alerts and notifications generated by organizational systems. Automated monitoring techniques can create unintended privacy risks because automated controls may connect to external or otherwise unrelated systems. The matching of records between these systems may create linkages with unintended consequences. Organizations assess and document these risks in their privacy impact assessment and make determinations that are in alignment with their privacy program plan."
"SI-4(4)","SI-04(04) - Inbound and Outbound Communications Traffic","System and Information Integrity","","si-04.04","ba4608e9-e329-461b-a4c6-a3c78a4bcdb2","(a) Determine criteria for unusual or unauthorized activities or conditions for inbound and outbound communications traffic;(b) Monitor inbound and outbound communications traffic {{ insert: param, SI-4(4)(b)-1 }} for {{ insert: param, SI-4(4)(b)-2 }}.GuidanceUnusual or unauthorized activities or conditions related to system inbound and outbound communications traffic includes internal traffic that indicates the presence of malicious code or unauthorized use of legitimate code or credentials within organizational systems or propagating among system components, signaling to external systems, and the unauthorized exporting of information. Evidence of malicious code or unauthorized use of legitimate code or credentials is used to identify potentially compromised systems or system components."
"SI-4(5)","SI-04(05) - System-generated Alerts","System and Information Integrity","","si-04.05","df853fdb-a3a4-43a0-8c7e-015c75bb56a7","Alert {{ insert: param, SI-4(5)-1 }} when the following system-generated indications of compromise or potential compromise occur: {{ insert: param, SI-4(5)-2 }}.GuidanceAlerts may be generated from a variety of sources, including audit records or inputs from malicious code protection mechanisms, intrusion detection or prevention mechanisms, or boundary protection devices such as firewalls, gateways, and routers. Alerts can be automated and may be transmitted telephonically, by electronic mail messages, or by text messaging. Organizational personnel on the alert notification list can include system administrators, mission or business owners, system owners, information owners/stewards, senior agency information security officers, senior agency officials for privacy, system security officers, or privacy officers. In contrast to alerts generated by the system, alerts generated by organizations in <a href=""#si-4.12"">SI-4(12)</a> focus on information sources external to the system, such as suspicious activity reports and reports on potential insider threats.SI-4 (5) Additional FedRAMP Requirements and Guidance<b>Guidance:</b> In accordance with the incident response plan."
"SI-4(16)","SI-04(16) - Correlate Monitoring Information","System and Information Integrity","","si-04.16","3ff31b73-0464-481e-acf0-7e40bcb37a67","Correlate information from monitoring tools and mechanisms employed throughout the system.GuidanceCorrelating information from different system monitoring tools and mechanisms can provide a more comprehensive view of system activity. Correlating system monitoring tools and mechanisms that typically work in isolation—including malicious code protection software, host monitoring, and network monitoring—can provide an organization-wide monitoring view and may reveal otherwise unseen attack patterns. Understanding the capabilities and limitations of diverse monitoring tools and mechanisms and how to maximize the use of information generated by those tools and mechanisms can help organizations develop, operate, and maintain effective monitoring programs. The correlation of monitoring information is especially important during the transition from older to newer technologies (e.g., transitioning from IPv4 to IPv6 network protocols)."
"SI-4(18)","SI-04(18) - Analyze Traffic and Covert Exfiltration","System and Information Integrity","","si-04.18","a9f07918-5cb3-47d1-bb3b-3aebfa56268b","Analyze outbound communications traffic at external interfaces to the system and at the following interior points to detect covert exfiltration of information: {{ insert: param, SI-4(18) }}.GuidanceOrganization-defined interior points include subnetworks and subsystems. Covert means that can be used to exfiltrate information include steganography."
"SI-4(23)","SI-04(23) - Host-based Devices","System and Information Integrity","","si-04.23","ea28b7ed-5a6b-41b1-be5f-e424f04a54bb","Implement the following host-based monitoring mechanisms at {{ insert: param, SI-4(23)-1 }}: {{ insert: param, SI-4(23)-2 }}.GuidanceHost-based monitoring collects information about the host (or system in which it resides). System components in which host-based monitoring can be implemented include servers, notebook computers, and mobile devices. Organizations may consider employing host-based monitoring mechanisms from multiple product developers or vendors."
"SI-6","SI-06 - Security and Privacy Function Verification","System and Information Integrity","","si-06","aada3cf0-2b00-4d7c-b931-611ed301130e","a. Verify the correct operation of {{ insert: param, SI-6(a) }};b. Perform the verification of the functions specified in SI-6a {{ insert: param, SI-6(b) }};c. Alert {{ insert: param, SI-6(c) }} to failed security and privacy verification tests; andd. {{ insert: param, SI-6(d) }} when anomalies are discovered.GuidanceTransitional states for systems include system startup, restart, shutdown, and abort. System notifications include hardware indicator lights, electronic alerts to system administrators, and messages to local computer consoles. In contrast to security function verification, privacy function verification ensures that privacy functions operate as expected and are approved by the senior agency official for privacy or that privacy attributes are applied or used as expected."
"SI-7","SI-07 - Software, Firmware, and Information Integrity","System and Information Integrity","","si-07","59fd4620-2b54-4a7e-97c8-23c755b7df19","a. Employ integrity verification tools to detect unauthorized changes to the following software, firmware, and information: {{ insert: param, SI-7(a) }} ; andb. Take the following actions when unauthorized changes to the software, firmware, and information are detected: {{ insert: param, SI-7(b) }}.GuidanceUnauthorized changes to software, firmware, and information can occur due to errors or malicious activity. Software includes operating systems (with key internal components, such as kernels or drivers), middleware, and applications. Firmware interfaces include Unified Extensible Firmware Interface (UEFI) and Basic Input/Output System (BIOS). Information includes personally identifiable information and metadata that contains security and privacy attributes associated with information. Integrity-checking mechanisms—including parity checks, cyclical redundancy checks, cryptographic hashes, and associated tools—can automatically monitor the integrity of systems and hosted applications."
"SI-7(1)","SI-07(01) - Integrity Checks","System and Information Integrity","","si-07.01","36004d97-9ecc-4f20-baff-31361968412f","Perform an integrity check of {{ insert: param, SI-7(1)-1 }}
{{ insert: param, SI-7(1)-2 }}.GuidanceSecurity-relevant events include the identification of new threats to which organizational systems are susceptible and the installation of new hardware, software, or firmware. Transitional states include system startup, restart, shutdown, and abort."
"SI-7(7)","SI-07(07) - Integration of Detection and Response","System and Information Integrity","","si-07.07","0ede24d3-300a-43a7-9a25-9275312608f6","Incorporate the detection of the following unauthorized changes into the organizational incident response capability: {{ insert: param, SI-7(7) }}.GuidanceIntegrating detection and response helps to ensure that detected events are tracked, monitored, corrected, and available for historical purposes. Maintaining historical records is important for being able to identify and discern adversary actions over an extended time period and for possible legal actions. Security-relevant changes include unauthorized changes to established configuration settings or the unauthorized elevation of system privileges."
"SI-8","SI-08 - Spam Protection","System and Information Integrity","","si-08","67d3a96a-3550-408e-9afc-f7f197275cf4","a. Employ spam protection mechanisms at system entry and exit points to detect and act on unsolicited messages; andb. Update spam protection mechanisms when new releases are available in accordance with organizational configuration management policy and procedures.GuidanceSystem entry and exit points include firewalls, remote-access servers, electronic mail servers, web servers, proxy servers, workstations, notebook computers, and mobile devices. Spam can be transported by different means, including email, email attachments, and web accesses. Spam protection mechanisms include signature definitions.SI-8 Additional FedRAMP Requirements and Guidance<b>Guidance:</b> When CSO sends email on behalf of the government as part of the business offering, Control Description should include implementation of Domain-based Message Authentication, Reporting & Conformance (DMARC) on the sending domain for outgoing messages as described in DHS Binding Operational Directive (BOD) 18-01.https://cyber.dhs.gov/bod/18-01/<b>Guidance:</b> CSPs should confirm DMARC configuration (where appropriate) to ensure that policy=reject and the rua parameter includes reports@dmarc.cyber.dhs.gov. DMARC compliance should be documented in the SI-08 control implementation solution description, and list the FROM: domain(s) that will be seen by email recipients."
"SI-8(2)","SI-08(02) - Automatic Updates","System and Information Integrity","","si-08.02","cf02a81b-9566-4191-bdc9-8d41d25a7b5a","Automatically update spam protection mechanisms {{ insert: param, SI-8(2) }}.GuidanceUsing automated mechanisms to update spam protection mechanisms helps to ensure that updates occur on a regular basis and provide the latest content and protection capabilities."
"SI-10","SI-10 - Information Input Validation","System and Information Integrity","","si-10","304dbe42-6111-45a8-9379-77d6df5bdb13","Check the validity of the following information inputs: {{ insert: param, SI-10 }}.GuidanceChecking the valid syntax and semantics of system inputs—including character set, length, numerical range, and acceptable values—verifies that inputs match specified definitions for format and content. For example, if the organization specifies that numerical values between 1-100 are the only acceptable inputs for a field in a given application, inputs of <q>387,</q>
<q>abc,</q> or <q>%K%</q> are invalid inputs and are not accepted as input to the system. Valid inputs are likely to vary from field to field within a software application. Applications typically follow well-defined protocols that use structured messages (i.e., commands or queries) to communicate between software modules or system components. Structured messages can contain raw or unstructured data interspersed with metadata or control information. If software applications use attacker-supplied inputs to construct structured messages without properly encoding such messages, then the attacker could insert malicious commands or special characters that can cause the data to be interpreted as control information or metadata. Consequently, the module or component that receives the corrupted output will perform the wrong operations or otherwise interpret the data incorrectly. Prescreening inputs prior to passing them to interpreters prevents the content from being unintentionally interpreted as commands. Input validation ensures accurate and correct inputs and prevents attacks such as cross-site scripting and a variety of injection attacks.SI-10 Additional FedRAMP Requirements and Guidance<b>Requirement:</b> Validate all information inputs and document any exceptions"
"SI-11","SI-11 - Error Handling","System and Information Integrity","","si-11","70f4f2e6-8760-4aee-8a03-298acc3d2fae","a. Generate error messages that provide information necessary for corrective actions without revealing information that could be exploited; andb. Reveal error messages only to {{ insert: param, SI-11(b) }}.GuidanceOrganizations consider the structure and content of error messages. The extent to which systems can handle error conditions is guided and informed by organizational policy and operational requirements. Exploitable information includes stack traces and implementation details; erroneous logon attempts with passwords mistakenly entered as the username; mission or business information that can be derived from, if not stated explicitly by, the information recorded; and personally identifiable information, such as account numbers, social security numbers, and credit card numbers. Error messages may also provide a covert channel for transmitting information."
"SI-16","SI-16 - Memory Protection","System and Information Integrity","","si-16","2cc45d01-5274-4637-b2b2-a590f4267e10","Implement the following controls to protect the system memory from unauthorized code execution: {{ insert: param, SI-16 }}.GuidanceSome adversaries launch attacks with the intent of executing code in non-executable regions of memory or in memory locations that are prohibited. Controls employed to protect memory include data execution prevention and address space layout randomization. Data execution prevention controls can either be hardware-enforced or software-enforced with hardware enforcement providing the greater strength of mechanism."
"SR-6","SR-06 - Supplier Assessments and Reviews","Supply Chain Risk Management","","sr-06","22e162cb-8a85-4940-bb13-2f8422da6a2f","Assess and review the supply chain-related risks associated with suppliers or contractors and the system, system component, or system service they provide {{ insert: param, SR-6 }}.GuidanceAn assessment and review of supplier risk includes security and supply chain risk management processes, foreign ownership, control or influence (FOCI), and the ability of the supplier to effectively assess subordinate second-tier and third-tier suppliers and contractors. The reviews may be conducted by the organization or by an independent third party. The reviews consider documented processes, documented controls, all-source intelligence, and publicly available information related to the supplier or contractor. Organizations can use open-source information to monitor for indications of stolen information, poor development and quality control practices, information spillage, or counterfeits. In some cases, it may be appropriate or required to share assessment and review results with other organizations in accordance with any applicable rules, policies, or inter-organizational agreements or contracts.SR-6 Additional FedRAMP Requirements and Guidance<b>Requirement:</b> CSOs must ensure that their supply chain vendors build and test their systems in alignment with NIST SP 800-171 or a commensurate security and compliance framework. CSOs must ensure that vendors are compliant with physical facility access and logical access controls to supplied products."
